Issue-ID,Beschreibung,Status,Schweregrad,Story Points,Projektpfad,Art des Speicherorts,Pfad,Linie,Spalte,Incident-ID,Hilfelink,Assemblyname,Assemblyversion,Öffentlicher Schlüssel für Assembly.,Ausschnitt
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\Xslt30Transformer.cs,473,12,M:System.Uri.#ctor(System.String),,,,,SetBaseOutputURI(new Uri(Path.GetFullPath(file)).AbsoluteUri);
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\Xslt30Transformer.cs,473,12,P:System.Uri.AbsoluteUri,,,,,SetBaseOutputURI(new Uri(Path.GetFullPath(file)).AbsoluteUri);
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\Serializer.cs,346,20,T:System.Uri,,,,,return new Uri(new URI(systemId).ToString()).LocalPath;
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\Serializer.cs,346,20,M:System.Uri.#ctor(System.String),,,,,return new Uri(new URI(systemId).ToString()).LocalPath;
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\Serializer.cs,213,12,T:System.Uri,,,,,DestinationBaseURI = new Uri(Path.GetFullPath(file)).AbsoluteUri;
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\Serializer.cs,213,12,M:System.Uri.#ctor(System.String),,,,,DestinationBaseURI = new Uri(Path.GetFullPath(file)).AbsoluteUri;
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\Serializer.cs,213,12,P:System.Uri.AbsoluteUri,,,,,DestinationBaseURI = new Uri(Path.GetFullPath(file)).AbsoluteUri;
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\DocumentBuilder.cs,252,46,T:System.Uri,,,,,BaseUri
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\DocumentBuilder.cs,252,46,P:System.Uri.AbsoluteUri,,,,,BaseUri.AbsoluteUri
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\DocumentBuilder.cs,252,28,T:System.Uri,,,,,BaseUri
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\DocumentBuilder.cs,240,12,T:System.Uri,,,,,"set             {                 if (value != null && !value.IsAbsoluteUri)                 {                     throw new ArgumentException(""Supplied base URI must be absolute"");                 }                  baseUri = value;             }"
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\DocumentBuilder.cs,247,16,T:System.Uri,,,,,baseUri = value;
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\DocumentBuilder.cs,239,12,T:System.Uri,,,,,get => baseUri;
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\DocumentBuilder.cs,239,19,T:System.Uri,,,,,baseUri
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\DocumentBuilder.cs,237,8,T:System.Uri,,,,,public virtual Uri BaseUri
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\DocumentBuilder.cs,195,16,T:System.Uri,,,,,source.SystemId = BaseUri.AbsoluteUri;
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\DocumentBuilder.cs,195,16,P:System.Uri.AbsoluteUri,,,,,source.SystemId = BaseUri.AbsoluteUri;
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\DocumentBuilder.cs,193,12,T:System.Uri,,,,,if (source.SystemId == null && BaseUri != null)             {                 source.SystemId = BaseUri.AbsoluteUri;             }
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Api\DocumentBuilder.cs,35,20,T:System.Uri,,,,,baseUri
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Transformation\ConfigurationReader.cs,700,16,T:System.Uri,,,,,string file = new Uri(uri.ToString()).LocalPath;
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Transformation\ConfigurationReader.cs,700,16,M:System.Uri.#ctor(System.String),,,,,string file = new Uri(uri.ToString()).LocalPath;
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Xslt\UseWhenFilter.cs,79,20,T:System.Uri,,,,,baseUriStack.Push(new Uri(Path.GetFullPath(sysId)).AbsoluteUri);
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Xslt\UseWhenFilter.cs,79,20,M:System.Uri.#ctor(System.String),,,,,baseUriStack.Push(new Uri(Path.GetFullPath(sysId)).AbsoluteUri);
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Xslt\UseWhenFilter.cs,79,20,P:System.Uri.AbsoluteUri,,,,,baseUriStack.Push(new Uri(Path.GetFullPath(sysId)).AbsoluteUri);
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\Parsing\ExpressionTool.cs,57,16,T:System.Uri,,,,,URI currentDirectoryURL = new Uri(Path.GetFullPath(dir)).AbsoluteUri;
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\Parsing\ExpressionTool.cs,57,16,M:System.Uri.#ctor(System.String),,,,,URI currentDirectoryURL = new Uri(Path.GetFullPath(dir)).AbsoluteUri;
Api.0003,Verhaltensänderung bei ausgewählter .NET-Version,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\Parsing\ExpressionTool.cs,57,16,P:System.Uri.AbsoluteUri,,,,,URI currentDirectoryURL = new Uri(Path.GetFullPath(dir)).AbsoluteUri;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\Parsing\XPathParser.P5.Primaries.cs,199,20,T:System.Numerics.BigInteger,,,,,"BigInteger big = BigIntegers.FromString(t.currentTokenValue, 2);"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\Parsing\XPathParser.P5.Primaries.cs,163,20,T:System.Numerics.BigInteger,,,,,"BigInteger big = BigIntegers.FromString(t.currentTokenValue, 16);"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\Sorting\AlphanumericCollator.cs,104,20,T:System.Numerics.BigInteger,,,,,BigInteger n = BigIntegers.FromString(sv.GetStringValue());
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\Sorting\AlphanumericCollator.cs,62,20,T:System.Numerics.BigInteger,,,,,BigInteger n2 = BigIntegers.FromString(sv2.GetStringValue());
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\Sorting\AlphanumericCollator.cs,61,20,T:System.Numerics.BigInteger,,,,,BigInteger n1 = BigIntegers.FromString(sv1.GetStringValue());
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\AscendingRangeIterator.cs,67,24,T:System.Numerics.BigInteger,,,,,"return new BigRangeIterator(start.AsBigInteger(), step.AsBigInteger(), end.AsBigInteger());"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\AscendingRangeIterator.cs,67,24,T:System.Numerics.BigInteger,,,,,"return new BigRangeIterator(start.AsBigInteger(), step.AsBigInteger(), end.AsBigInteger());"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\AscendingRangeIterator.cs,67,24,T:System.Numerics.BigInteger,,,,,"return new BigRangeIterator(start.AsBigInteger(), step.AsBigInteger(), end.AsBigInteger());"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\AscendingRangeIterator.cs,63,24,T:System.Numerics.BigInteger,,,,,"return new BigRangeIterator(end.AsBigInteger(), step.AsBigInteger(), start.AsBigInteger());"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\AscendingRangeIterator.cs,63,24,T:System.Numerics.BigInteger,,,,,"return new BigRangeIterator(end.AsBigInteger(), step.AsBigInteger(), start.AsBigInteger());"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\AscendingRangeIterator.cs,63,24,T:System.Numerics.BigInteger,,,,,"return new BigRangeIterator(end.AsBigInteger(), step.AsBigInteger(), start.AsBigInteger());"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\RangeExpression.cs,129,20,T:System.Numerics.BigInteger,,,,,"if (i0.Equals(BigInteger.Zero) || i0.CompareTo(i2) > 0)                     {                         result = Literal.MakeEmptySequence();                     }                     else if (i0.Equals(i2))                     {                         result = Literal.MakeLiteral(Int64Value.MakeIntegerValue(i0), this);                     }                     else                     {                          //                    if (Math.abs((i2 - i0) / i1) > int.MaxValue) {                         //                        throw new XPathException(""Maximum length of sequence in Saxon is "" + int.MaxValue, ""XPDY0130"");                         //                    }                         return this;                     }"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\RangeExpression.cs,129,20,T:System.Numerics.BigInteger,,,,,"if (i0.Equals(BigInteger.Zero) || i0.CompareTo(i2) > 0)                     {                         result = Literal.MakeEmptySequence();                     }                     else if (i0.Equals(i2))                     {                         result = Literal.MakeLiteral(Int64Value.MakeIntegerValue(i0), this);                     }                     else                     {                          //                    if (Math.abs((i2 - i0) / i1) > int.MaxValue) {                         //                        throw new XPathException(""Maximum length of sequence in Saxon is "" + int.MaxValue, ""XPDY0130"");                         //                    }                         return this;                     }"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\RangeExpression.cs,128,20,T:System.Numerics.BigInteger,,,,,BigInteger i2 = ((IntegerValue)v2).AsBigInteger();
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\RangeExpression.cs,127,20,T:System.Numerics.BigInteger,,,,,BigInteger i0 = ((IntegerValue)v0).AsBigInteger();
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\FilterExpression.cs,654,33,T:System.Numerics.BigInteger,,,,,"if (comparand is Literal && ((IntegerValue)((Literal)comparand).GroundedValue).AsBigInteger().CompareTo(BigInteger.Zero) <= 0)                             {                                 return Literal.MakeEmptySequence();                             }                             else                             {                                 return new SubscriptExpression(start, comparand);                             }"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\FilterExpression.cs,654,33,T:System.Numerics.BigInteger,,,,,"if (comparand is Literal && ((IntegerValue)((Literal)comparand).GroundedValue).AsBigInteger().CompareTo(BigInteger.Zero) <= 0)                             {                                 return Literal.MakeEmptySequence();                             }                             else                             {                                 return new SubscriptExpression(start, comparand);                             }"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\FilterExpression.cs,654,33,T:System.Numerics.BigInteger,,,,,"if (comparand is Literal && ((IntegerValue)((Literal)comparand).GroundedValue).AsBigInteger().CompareTo(BigInteger.Zero) <= 0)                             {                                 return Literal.MakeEmptySequence();                             }                             else                             {                                 return new SubscriptExpression(start, comparand);                             }"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,136,16,T:System.Numerics.BigInteger,,,,,v = v + step;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,129,12,T:System.Numerics.BigInteger,,,,,BigInteger v = start;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,105,12,T:System.Numerics.BigInteger,,,,,"if (len.CompareTo(new BigInteger(int.MaxValue)) > 0)              {                  throw new UncheckedXPathException(new XPathException(""Sequence exceeds Saxon limit (32-bit integer)""));              }"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,104,12,T:System.Numerics.BigInteger,,,,,BigInteger len = (limit - start) / step;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,104,12,T:System.Numerics.BigInteger,,,,,BigInteger len = (limit - start) / step;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,104,12,T:System.Numerics.BigInteger,,,,,BigInteger len = (limit - start) / step;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,92,12,T:System.Numerics.BigInteger,,,,,return IntegerValue.MakeIntegerValue(currentValue);
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,87,12,T:System.Numerics.BigInteger,,,,,if (!Test(currentValue))              {                  return null;              }
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,86,12,T:System.Numerics.BigInteger,,,,,currentValue = currentValue + step;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,86,12,T:System.Numerics.BigInteger,,,,,currentValue = currentValue + step;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,86,12,T:System.Numerics.BigInteger,,,,,currentValue = currentValue + step;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,73,8,T:System.Numerics.BigInteger,,,,,private bool Test(BigInteger value)
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,75,12,T:System.Numerics.BigInteger,,,,,return descending ? value.CompareTo(limit) >= 0 : value.CompareTo(limit) <= 0;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,75,12,T:System.Numerics.BigInteger,,,,,return descending ? value.CompareTo(limit) >= 0 : value.CompareTo(limit) <= 0;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,70,12,T:System.Numerics.BigInteger,,,,,return IntegerValue.MakeIntegerValue(step);
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,55,12,T:System.Numerics.BigInteger,,,,,return IntegerValue.MakeIntegerValue(limit);
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,34,8,T:System.Numerics.BigInteger,,,,,"public BigRangeIterator(BigInteger start, BigInteger step, BigInteger end)          {              if (((end - start) / step).CompareTo(new BigInteger(int.MaxValue)) > 0)              {                  throw new XPathException(""Saxon limit on sequence length exceeded (2^31)"", ""XPDY0130"");              }                this.start = start;              this.step = step;              currentValue = start - step;              limit = end; // TODO normalise              descending = step.Sign < 0;          }"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,34,8,T:System.Numerics.BigInteger,,,,,"public BigRangeIterator(BigInteger start, BigInteger step, BigInteger end)          {              if (((end - start) / step).CompareTo(new BigInteger(int.MaxValue)) > 0)              {                  throw new XPathException(""Saxon limit on sequence length exceeded (2^31)"", ""XPDY0130"");              }                this.start = start;              this.step = step;              currentValue = start - step;              limit = end; // TODO normalise              descending = step.Sign < 0;          }"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,34,8,T:System.Numerics.BigInteger,,,,,"public BigRangeIterator(BigInteger start, BigInteger step, BigInteger end)          {              if (((end - start) / step).CompareTo(new BigInteger(int.MaxValue)) > 0)              {                  throw new XPathException(""Saxon limit on sequence length exceeded (2^31)"", ""XPDY0130"");              }                this.start = start;              this.step = step;              currentValue = start - step;              limit = end; // TODO normalise              descending = step.Sign < 0;          }"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,44,12,T:System.Numerics.BigInteger,,,,,limit = end;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,43,12,T:System.Numerics.BigInteger,,,,,currentValue = start - step;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,42,12,T:System.Numerics.BigInteger,,,,,this.step = step;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,41,12,T:System.Numerics.BigInteger,,,,,this.start = start;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,36,12,T:System.Numerics.BigInteger,,,,,"if (((end - start) / step).CompareTo(new BigInteger(int.MaxValue)) > 0)              {                  throw new XPathException(""Saxon limit on sequence length exceeded (2^31)"", ""XPDY0130"");              }"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,33,51,T:System.Numerics.BigInteger,,,,,step
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,33,36,T:System.Numerics.BigInteger,,,,,currentValue
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,31,76,T:System.Numerics.BigInteger,,,,,start
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,28,19,T:System.Numerics.BigInteger,,,,,limit
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,27,19,T:System.Numerics.BigInteger,,,,,currentValue
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,26,19,T:System.Numerics.BigInteger,,,,,step
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,25,19,T:System.Numerics.BigInteger,,,,,start
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,34,8,T:System.Numerics.BigInteger,,,,,"public BigRangeIterator(BigInteger start, BigInteger step, BigInteger end)          {              if (((end - start) / step).CompareTo(new BigInteger(int.MaxValue)) > 0)              {                  throw new XPathException(""Saxon limit on sequence length exceeded (2^31)"", ""XPDY0130"");              }                this.start = start;              this.step = step;              currentValue = start - step;              limit = end; // TODO normalise              descending = step.Sign < 0;          }"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,34,8,T:System.Numerics.BigInteger,,,,,"public BigRangeIterator(BigInteger start, BigInteger step, BigInteger end)          {              if (((end - start) / step).CompareTo(new BigInteger(int.MaxValue)) > 0)              {                  throw new XPathException(""Saxon limit on sequence length exceeded (2^31)"", ""XPDY0130"");              }                this.start = start;              this.step = step;              currentValue = start - step;              limit = end; // TODO normalise              descending = step.Sign < 0;          }"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,34,8,T:System.Numerics.BigInteger,,,,,"public BigRangeIterator(BigInteger start, BigInteger step, BigInteger end)          {              if (((end - start) / step).CompareTo(new BigInteger(int.MaxValue)) > 0)              {                  throw new XPathException(""Saxon limit on sequence length exceeded (2^31)"", ""XPDY0130"");              }                this.start = start;              this.step = step;              currentValue = start - step;              limit = end; // TODO normalise              descending = step.Sign < 0;          }"
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,44,12,T:System.Numerics.BigInteger,,,,,limit = end;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,43,12,T:System.Numerics.BigInteger,,,,,currentValue = start - step;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,42,12,T:System.Numerics.BigInteger,,,,,this.step = step;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,41,12,T:System.Numerics.BigInteger,,,,,this.start = start;
Api.0002,Die Quelle ist mit der ausgewählten .NET-Version inkompatibel.,Active,Potential,1,OutSmart.DAXon.csproj,File,Expressions\BigRangeIterator.cs,36,12,T:System.Numerics.BigInteger,,,,,"if (((end - start) / step).CompareTo(new BigInteger(int.MaxValue)) > 0)              {                  throw new XPathException(""Saxon limit on sequence length exceeded (2^31)"", ""XPDY0130"");              }"
